userId,movieId,rating
3941,400,3
1699,357,4
7443,445,1
7353,93,3
3354,870,2
1379,291,4
8020,720,3
9635,801,4
2984,178,3
8130,117,5
4537,767,1
5506,706,4
5463,948,5
1163,169,3
9427,987,1
6559,326,3
1150,850,4
6281,662,5
9480,559,2
6174,331,5
4583,483,3
3148,43,4
8839,795,5
5051,996,5
3612,561,4
2496,284,5
6052,436,2
9927,918,4
784,374,2
2127,48,3
3631,143,4
2918,965,1
7210,151,5
6498,710,2
918,201,2
963,934,5
5903,121,3
3125,220,4
6175,88,1
4256,510,3
6354,554,1
6872,550,3
1331,247,1
3420,68,4
2648,434,4
9451,465,3
8813,12,3
2338,27,1
6163,296,2
7088,961,1
5076,492,2
8922,854,3
7350,116,4
7888,418,3
3945,434,4
1129,798,5
9168,276,2
5504,809,3
1706,734,2
8881,767,1
4422,826,4
5823,343,2
4352,555,2
8758,564,3
7565,753,4
8109,749,4
1404,538,4
7516,4,4
7568,305,1
4631,792,4
5042,173,4
2425,666,5
5795,899,5
8053,353,2
7349,56,3
3262,768,1
4201,882,4
9228,168,5
2379,16,4
7113,65,1
2857,578,3
2024,974,5
3999,98,5
9911,989,2
7274,486,2
9447,293,1
8938,80,5
3762,326,4
4444,375,4
9275,907,5
5590,784,1
9578,977,4
7695,238,2
7925,555,4
9497,322,5
7356,397,2
641,327,3
3765,64,2
6856,96,2
7419,685,2
3436,958,1
5937,275,2
5061,700,5
3963,610,2
3077,734,4
5618,940,2
2505,742,5
7475,745,2
4281,3,2
95,509,4
9505,378,5
3856,729,1
7479,355,5
170,897,5
3171,877,5
9198,47,4
261,123,2
2406,504,1
3849,344,3
6753,40,4
7454,688,4
5616,124,1
8469,998,5
955,350,2
7827,229,1
4454,295,3
8017,668,1
1090,881,3
9743,741,3
7337,710,2
7703,58,1
8572,194,4
5315,287,2
5237,397,1
2582,1,2
4799,407,2
6073,452,2
838,453,4
1512,100,2
4608,798,1
1179,867,2
5663,620,2
4393,250,1
144,275,5
2417,853,2
7410,874,4
3922,546,5
86,551,3
1346,952,5
973,382,2
154,646,1
7097,33,5
5556,911,2
9104,985,4
9829,371,4
1840,681,2
8370,31,3
2584,262,3
8011,527,2
2123,4,4
786,111,3
1118,885,2
5154,998,2
3851,543,2
6429,911,5
7852,801,2
3402,606,3
3075,556,3
4454,602,5
7558,814,5
2584,380,3
4305,856,1
770,756,1
9586,49,1
7695,103,2
6698,102,2
995,411,1
5077,504,5
2136,231,5
1216,516,3
995,993,2
9402,776,3
6920,338,3
950,972,1
22,112,1
6213,215,2
5525,54,1
2852,615,4
8878,435,3
9484,784,1
3091,385,4
9852,412,2
4938,202,5
4800,396,2
1253,911,1
9565,901,1
7741,230,5
9671,852,2
2719,413,2
2608,460,4
5647,953,5
3629,810,1
3139,253,4
3319,375,3
7728,792,1
5455,509,3
1184,719,2
1685,693,3
3959,849,4
5243,136,2
3203,235,2
278,780,4
8290,338,2
2595,263,2
9943,350,5
3185,134,5
314,627,4
7330,85,4
7808,999,4
6362,110,1
606,282,5
3531,495,3
1821,190,5
283,104,5
8680,810,4
1466,460,2
6902,222,2
5861,763,5
800,774,1
3673,436,2
8577,801,4
6445,495,4
5722,522,4
7085,302,5
7072,534,1
9242,345,3
8605,445,1
9658,8,1
1197,135,2
7081,694,4
8726,287,1
8466,756,1
4413,476,4
6132,616,4
7989,517,3
7971,837,2
3787,361,3
4342,163,2
2517,171,3
6489,919,3
7240,165,1
8295,134,1
4730,909,4
6518,836,2
4964,157,3
9024,129,2
6898,231,1
7485,535,1
9625,927,3
7878,649,4
4940,854,5
5330,469,5
4699,977,5
7051,338,4
5950,527,2
233,522,4
6806,401,3
5910,361,1
7667,202,2
1563,610,3
184,697,2
7790,54,4
8550,71,5
5478,650,5
4790,836,1
5492,33,5
3079,851,5
5356,605,1
6114,416,3
1355,535,5
6594,134,4
5428,646,1
8473,695,1
7296,457,2
4784,101,1
8006,432,1
2663,894,3
3624,721,5
9096,401,1
170,524,4
9408,449,4
9321,375,1
2727,659,4
8803,890,3
4474,392,3
659,566,4
8671,862,2
6045,465,5
1471,174,1
3917,112,2
8191,538,1
7569,28,5
4835,130,4
3274,312,3
5535,354,2
2338,137,4
6848,125,4
3128,436,3
5874,613,3
4445,352,2
8229,45,1
3848,745,2
1744,530,5
8581,409,1
2710,250,2
4784,942,5
4123,371,1
5552,488,3
8001,297,1
7443,891,4
5478,727,3
7498,377,3
6179,522,1
1051,568,2
3784,73,5
4177,18,5
5580,404,2
7824,787,3
1120,472,2
6717,508,4
1757,524,1
281,211,1
3119,732,4
4919,672,5
3025,463,4
8349,733,1
1130,408,1
4101,733,3
8074,239,1
5065,991,4
7257,468,1
2025,477,4
9937,762,5
113,5,2
6571,82,3
1836,57,4
2024,681,2
4120,857,2
4734,52,2
9530,847,5
7469,531,1
5625,249,2
8034,770,1
5232,894,3
6642,393,3
3812,315,5
8647,623,4
124,983,2
1846,192,3
2657,713,1
1866,597,1
348,962,5
4974,936,2
5762,795,2
4867,325,4
1764,523,1
317,405,2
2348,318,3
738,538,3
8349,460,4
2532,42,2
6603,228,5
6340,21,3
7082,21,1
1310,898,5
6317,732,2
15,941,1
8251,400,2
5943,859,3
924,175,5
7324,593,5
5848,313,4
247,940,2
8939,230,3
9408,654,2
9648,408,4
1279,230,4
1697,114,2
9973,758,2
7160,276,5
4408,743,3
8555,868,1
1976,529,2
4060,473,5
1980,713,3
2858,353,3
8302,492,5
699,635,4
6020,424,2
9806,889,5
9433,106,1
2719,932,2
5704,689,1
8172,204,1
14,21,3
429,199,3
2673,49,1
9211,424,3
3876,625,5
4636,331,1
5997,5,4
6246,725,2
238,229,1
3366,177,3
3876,165,5
2532,770,5
8346,405,3
9190,488,5
7731,530,1
8187,567,4
6447,583,2
970,346,2
4097,818,3
8767,598,3
7353,123,1
6944,589,2
519,776,4
3217,909,2
9344,243,5
6739,811,4
8198,985,2
4476,321,4
4030,678,4
9969,153,3
7486,853,3
1855,79,3
8605,540,1
8576,769,2
2695,217,4
7143,820,2
2872,84,2
7498,629,2
2055,919,3
6065,312,2
4101,423,3
3708,408,3
5642,902,4
8460,786,2
2878,402,5
5118,995,4
5155,62,3
4154,542,5
9767,658,2
1031,567,1
9044,878,3
3379,846,1
9868,216,3
6372,417,3
9899,198,4
2655,325,3
6517,402,4
3150,920,1
6668,154,4
7412,63,1
9155,329,4
8915,391,5
7377,515,3
8111,744,4
1917,55,3
2122,374,4
4773,980,4
2496,293,2
2907,741,3
7477,555,3
1049,829,1
8669,560,5
4148,157,4
8779,46,5
2619,732,1
3763,728,2
4481,330,3
7706,68,2
6398,149,3
2702,205,4
1819,658,2
3408,520,4
5275,254,3
5776,501,4
8006,693,5
7492,73,5
4840,429,3
7017,900,5
8633,749,2
8894,121,3
4633,835,4
1948,160,5
2271,498,3
7256,746,2
5505,99,3
8426,539,2
4788,213,3
791,924,3
334,118,4
3283,839,4
3948,776,3
6214,566,3
5704,572,2
8802,974,5
4384,158,2
115,644,4
2751,405,3
8443,347,3
2915,568,1
601,858,2
6676,300,1
8114,539,5
7541,533,4
6770,187,2
8420,295,2
252,498,2
1194,746,4
9661,424,4
1828,169,3
4934,871,5
7811,689,2
1783,76,3
6387,62,1
6600,113,5
1802,737,3
9788,348,4
4469,630,1
8571,901,5
9147,79,1
7334,602,1
966,33,3
2678,403,4
4058,781,3
1264,24,2
2289,1,3
3910,19,4
9424,45,4
539,300,2
2657,157,4
7911,917,1
5370,587,4
5853,482,5
2497,850,2
9352,986,4
2969,749,4
8927,363,3
7709,405,3
6136,512,2
5902,123,1
6184,666,4
5753,917,5
8023,412,4
1644,924,2
9072,401,3
8526,545,3
9616,752,1
3634,521,3
7030,249,1
8104,100,5
2927,672,4
4130,745,2
10000,845,3
9952,326,5
629,32,2
7201,124,4
2268,177,2
4039,500,2
4740,292,1
4493,486,1
802,430,5
8884,213,4
4217,451,5
2730,907,3
504,567,3
364,489,3
3619,33,1
6227,241,1
9827,896,4
6021,305,4
4155,474,5
1493,992,4
5933,524,5
2312,515,2
7736,715,3
6666,939,3
7609,281,5
5663,374,2
2659,7,4
5567,613,2
6919,552,4
4591,316,2
35,795,4
920,3,4
8128,367,3
1287,291,4
7929,214,1
6254,823,4
7559,733,5
6154,81,5
712,371,1
5547,315,4
751,231,3
2943,631,2
2669,163,3
6148,862,2
7385,955,5
3183,348,1
143,208,1
4782,92,2
415,541,3
9163,847,3
3295,328,2
472,999,1
376,119,2
6499,664,3
2666,54,5
1215,192,3
1457,320,5
7743,990,1
1783,446,4
5951,839,2
8403,81,1
2954,911,1
3824,937,5
3419,253,5
8170,613,4
9711,168,1
5745,565,4
8337,896,5
7744,980,4
1743,486,3
5262,56,3
8702,881,2
8615,884,3
6287,787,1
7060,537,3
8304,510,3
9586,469,5
9913,136,2
940,675,4
8557,269,4
5809,722,2
3197,860,4
7784,526,5
2113,327,2
6122,387,3
3600,771,1
7354,116,2
7428,834,4
9725,404,3
8975,259,2
9467,32,2
9674,66,1
4574,838,4
6191,462,4
387,263,4
1003,305,2
566,858,3
4429,329,3
5851,84,2
1712,640,5
3665,751,2
556,354,2
1153,403,3
4330,645,2
6977,637,3
4843,928,1
1897,179,2
19,831,5
7318,399,3
7172,98,2
3299,143,5
1693,126,3
1501,39,4
8727,78,4
5852,135,2
1976,121,2
5396,116,5
6648,570,5
9324,623,3
7787,772,3
1121,758,2
1793,781,5
9147,45,2
4966,545,1
9897,40,1
7307,473,2
5731,51,1
7349,752,2
5978,522,5
7477,388,3
6536,436,4
1724,634,4
5332,636,5
6210,638,1
9389,613,4
9178,196,4
9158,357,3
414,667,1
977,649,1
4084,926,3
7693,424,3
4310,581,4
1531,588,1
3147,777,3
3289,208,1
7036,839,2
4438,599,1
7230,706,2
9939,725,2
6572,563,5
9219,758,3
8993,855,2
125,633,2
3874,393,5
2706,565,1
2304,284,4
1797,618,5
3275,526,4
2521,107,5
5618,49,3
6007,594,2
675,24,3
1953,843,4
8406,578,4
879,430,3
2010,789,2
2086,487,5
4872,717,5
1235,346,5
7662,668,5
4852,282,2
1566,759,2
1588,16,1
1676,695,4
2951,474,1
9583,100,2
7075,884,2
443,449,5
3577,173,1
7281,530,1
7547,4,3
2160,504,4
9453,897,5
2805,349,1
1631,92,2
9572,896,2
2963,246,2
6230,811,2
3713,365,2
1302,98,2
2770,631,5
5856,277,3
4247,432,4
9749,448,4
4472,114,4
9494,862,1
3736,949,2
935,574,1
9419,319,2
5979,102,2
6897,95,4
3226,632,5
4159,76,5
9388,817,4
5569,715,2
3385,563,1
3161,854,5
5799,580,3
2456,787,4
9125,58,1
6883,811,1
7323,817,4
6582,880,4
7267,902,1
9142,233,5
2731,975,4
2483,185,2
9110,363,1
1168,900,1
6739,962,1
9190,830,5
2693,931,1
799,894,3
4440,680,2
9322,814,5
9390,392,4
5269,44,4
8811,645,5
2422,906,5
7256,716,4
429,652,3
2778,768,1
143,880,4
5387,127,1
7435,241,4
2132,496,5
9445,80,1
9888,112,1
9316,902,3
572,134,4
987,453,3
7481,222,3
4598,339,5
1156,292,5
2257,499,4
3645,981,3
2659,428,4
9798,491,4
1911,434,4
9766,941,4
9448,395,4
7936,603,2
2373,7,4
5272,538,2
5378,183,1
935,958,4
8864,466,4
3895,442,3
5209,575,1
9327,614,1
8089,517,2
7326,689,2
5415,954,2
7044,793,5
9632,265,4
5403,314,3
8378,180,1
5055,527,4
7609,278,5
1312,649,3
1022,264,5
9645,846,2
3443,760,3
5769,206,1
4434,455,1
5596,174,5
5076,642,5
2056,738,2
5296,627,2
5392,968,3
7887,187,2
1211,788,4
9644,647,3
9050,425,4
3653,288,5
7477,740,5
1113,182,3
6112,967,3
3301,630,1
7012,354,5
2835,463,1
3094,733,5
6895,842,3
5935,865,1
7658,732,5
1392,842,2
7656,930,2
5998,761,1
1259,287,5
2211,353,4
8472,465,1
204,189,3
726,738,1
9782,966,2
2248,702,5
588,601,2
566,452,4
2374,414,2
9694,417,3
9806,666,4
3617,439,2
8524,553,2
6913,175,3
6735,514,2
8838,169,4
632,263,2
6005,84,3
9641,12,4
6747,314,2
2141,540,2
7160,806,3
8376,310,3
7621,507,2
9737,890,4
8648,183,4
7297,217,1
8296,469,1
7896,340,5
1843,219,5
124,391,1
8665,530,4
6605,43,3
1394,811,1
6373,453,1
6660,288,5
4680,972,2
8252,296,3
4851,846,5
334,71,2
7151,373,5
8622,477,3
3598,963,3
5289,300,2
8887,58,5
353,12,5
8496,236,2
8149,358,2
8742,929,2
3613,6,4
327,685,2
2974,822,2
6672,947,4
9267,882,3
9022,203,4
6161,743,4
940,305,3
7985,398,2
7056,401,4
7769,167,5
9836,239,1
6876,702,5
3685,614,2
1529,579,3
6864,812,5
5514,744,4
3633,277,4
3471,534,4
774,281,1
2326,153,3
8169,672,3
7114,334,2
7796,343,5
4187,225,5
8174,639,4
7215,503,4
1739,455,5
9974,365,4
4362,477,2
2949,388,4
571,748,3
3689,845,5
2245,639,2
2002,402,2
500,435,4
965,661,4
5883,317,3
3020,763,1
8139,314,3
4177,221,5
9412,343,4
4701,338,5
3121,880,3
2515,305,4
9533,661,3
1305,912,3
4278,700,4
7964,797,5
7154,897,2
3441,848,4
2648,151,2
1362,287,3
1431,203,1
2081,614,1
8693,230,5
589,334,3
5452,854,3
908,408,4
5835,779,1
8470,108,2
8800,59,2
3679,970,2
8460,841,5
4473,344,2
8083,513,5
90,273,3
3359,62,4
4820,306,4
464,507,2
9491,571,4
7964,777,2
4224,578,5
3231,383,5
8719,778,2
119,568,3
3412,874,5
522,644,2
4004,66,4
7711,777,5
5337,543,3
8261,279,5
7805,302,1
2679,388,5
3278,234,4
2656,756,2
6696,354,3
9407,270,1
8337,54,1
4701,69,3
5726,900,5
7870,877,3
1256,311,4
6104,812,3
1882,93,4
7510,252,2
3292,477,3
2733,740,1
1048,62,5
3037,783,3
2064,583,2
763,7,5
3644,23,2
8511,654,3
3799,338,3
1795,376,3
9816,295,2
4149,324,1
1197,469,5
32,255,5
1621,324,1
7409,854,2
8039,836,2
3041,63,4
3923,181,2
1343,858,2
963,365,2
5116,800,2
2508,55,2
6342,493,3
1483,612,3
5251,361,1
9398,205,5
2910,129,4
2849,776,1
2057,526,1
5455,383,5
3436,321,1
8432,192,2
7673,790,1
557,589,2
2371,541,3
1428,24,5
2312,720,5
7510,380,3
6649,838,4
9069,196,3
254,648,3
5855,56,1
9582,143,1
3579,848,4
4517,32,1
7671,129,5
1168,960,1
5177,948,3
6714,634,3
2728,936,3
4586,575,4
7772,738,2
3364,178,5
6924,215,3
4974,133,1
4577,205,4
2168,993,5
7966,417,5
8923,336,5
8216,883,3
9094,312,3
4402,841,3
9327,139,5
2528,296,3
8716,157,4
6767,488,5
7820,296,2
2389,33,2
913,892,5
263,866,1
3599,586,2
2525,850,3
2470,281,3
1781,904,2
7817,40,5
6660,803,1
4461,559,5
5586,787,1
3239,454,5
9,159,3
8533,523,3
237,480,1
8772,326,4
6231,606,2
2873,10,5
3668,153,3
9071,676,1
1895,428,1
6622,412,1
3042,201,5
9149,694,3
4406,890,4
7616,624,2
4381,473,2
830,664,3
7708,563,1
1241,720,5
195,710,4
2568,805,5
979,262,3
8715,178,2
2912,405,2
2265,588,5
5822,793,2
9459,998,1
458,211,1
7043,946,4
6852,150,3
2205,900,1
6740,782,2
4949,653,3
175,268,2
3105,606,3
5016,224,1
5869,484,1
5305,847,4
5216,230,1
8858,11,5
4573,666,3
243,868,2
7848,394,2
6305,444,2
5747,916,5
4028,375,1
9476,276,4
5361,593,4
524,340,2
1555,447,5
7185,691,5
5037,199,2
6461,971,2
6347,322,2
982,806,3
2472,200,5
2634,426,3
9606,288,2
9561,976,1
7111,198,1
2136,548,1
2315,594,5
4135,567,3
5065,944,5
3003,789,4
8254,790,3
7723,610,1
6558,738,2
1586,878,2
3355,622,5
5335,847,3
7947,753,3
7111,996,3
9792,506,1
3949,456,2
2650,55,3
3887,122,4
4019,309,4
813,718,1
9726,952,5
3838,13,1
6139,772,3
4534,793,5
7946,551,1
548,431,1
5815,202,4
5764,108,4
6217,603,4
5176,380,1
5713,601,5
4091,603,2
1121,43,2
1122,650,4
3616,612,4
5746,772,1
8637,50,1
7545,833,2
4843,570,3
6663,249,3
7734,810,2
762,885,4
615,696,3
856,67,2
1967,588,1
7587,675,4
6878,328,3
4890,165,2
8817,416,4
9976,819,5
7008,941,1
8703,728,3
4468,228,1
3716,745,3
9939,678,1
9707,148,2
3855,356,3
1683,326,2
1565,637,1
5888,726,5
3902,872,2
1405,231,2
204,489,3
6834,906,1
3316,83,3
8411,87,2
2428,507,1
8592,65,2
746,571,2
8891,279,4
3362,499,4
2531,617,4
2484,533,2
5183,623,3
6117,737,5
487,56,4
3853,518,1
1606,96,2
2817,902,3
9569,123,1
228,476,1
5427,199,2
7640,320,1
6754,219,2
6370,646,2
2139,720,2
4764,636,3
1323,502,4
34,281,1
1148,211,3
1458,6,4
9791,824,3
5171,29,1
7500,914,1
3324,352,5
1734,470,3
8236,74,4
9054,766,3
9964,35,4
7489,587,3
2731,654,3
6127,619,4
3693,758,3
230,334,3
7395,573,1
8188,249,5
4486,475,1
8094,797,1
4990,23,1
7497,185,1
4937,48,1
4903,570,4
7676,108,5
7350,450,4
5499,814,3
5468,485,4
4594,251,2
1398,531,4
4460,984,5
7726,232,4
6159,57,1
6002,787,2
8860,539,4
2603,153,4
8399,593,2
44,459,2
641,810,1
4546,625,5
3503,174,2
6216,473,3
3219,195,1
5457,559,3
3897,330,5
8198,77,3
4742,18,4
1438,183,2
2738,770,1
9217,411,3
4582,574,4
9442,620,3
1170,636,5
4891,903,1
2011,741,1
8463,341,1
2372,757,1
3952,596,4
3009,524,5
4240,839,3
3986,778,1
1958,240,2
1543,847,3
18,340,2
1301,985,1
3335,871,4
5158,78,2
7433,622,5
7121,917,2
4994,129,1
4807,583,4
8889,172,5
580,600,4
6515,366,5
4541,707,2
7423,456,2
6585,711,2
1,423,2
319,988,3
3432,805,4
4456,880,5
1688,209,1
3162,969,5
5412,762,5
6866,259,3
4717,174,2
8785,86,1
3867,557,3
531,661,2
4754,656,3
5567,737,3
4199,322,2
109,706,4
8813,865,3
2715,329,3
7689,190,4
2649,841,4
2854,200,2
1912,235,5
4895,89,5
2020,409,5
3403,189,5
8619,404,3
9907,632,4
2646,800,4
1964,811,4
3479,890,1
8108,813,2
9651,769,5
5430,911,3
1419,697,1
1497,260,2
6117,296,5
2834,682,2
2225,997,5
8839,149,4
7116,699,5
1780,84,5
8972,551,4
3976,354,5
8126,674,3
2206,46,5
109,223,2
970,590,3
3149,551,1
3008,858,1
4973,913,3
5755,396,1
3742,894,5
8176,932,1
8742,260,4
6404,9,2
7742,88,4
5005,17,1
8872,307,1
951,50,2
4852,329,1
4521,668,4
1856,861,2
6260,849,2
2970,750,5
2941,857,5
7268,843,4
3801,412,3
1983,20,4
7932,552,4
5203,391,5
5212,398,4
3480,79,4
6529,711,1
4189,265,4
7947,483,1
3405,103,2
9098,499,3
7984,849,3
6938,766,2
6483,750,2
3290,106,2
6356,839,2
7263,536,5
5866,733,4
660,785,5
6096,224,3
483,524,3
2238,208,3
658,622,5
666,657,1
4072,859,5
3917,430,5
3923,136,4
3990,285,2
6720,872,1
9817,629,5
8979,404,3
6914,878,2
8301,560,1
6650,218,1
7157,635,5
3447,278,3
5103,948,4
4350,458,1
292,207,4
1424,921,3
7441,453,4
9461,119,1
8862,109,1
51,744,3
5861,737,1
1061,65,1
5900,688,1
8888,176,3
828,336,1
2034,930,1
7635,129,5
8938,758,4
523,884,3
2071,669,4
1113,144,5
8813,162,4
7920,879,2
653,139,2
5665,666,4
5782,518,5
5458,597,3
5934,746,5
8272,625,4
9568,42,3
6929,369,1
2063,772,1
1990,89,2
2002,665,5
6803,615,4
416,943,1
4857,989,4
5923,200,2
3043,553,2
7324,783,1
6913,725,4
7561,112,1
9860,694,5
1608,671,3
784,508,5
9889,549,1
1814,274,3
9423,445,3
9837,361,5
5451,951,1
8818,151,4
7635,2,5
8654,862,3
4279,853,1
3088,92,1
2376,626,1
643,689,5
619,368,1
9371,475,5
2780,819,5
8568,850,1
7938,967,3
2796,574,1
2803,496,5
1579,208,2
8995,564,2
8867,912,4
5313,949,2
7118,512,1
4102,810,2
9317,710,3
8046,287,3
6581,740,2
1537,205,5
9582,488,3
2536,349,3
3863,629,5
4875,386,1
1352,773,5
8203,579,5
6770,361,2
9445,55,2
2963,496,3
7108,162,5
8067,547,2
802,590,2
5591,41,3
7560,816,1
7658,278,1
2980,383,5
5293,95,3
7761,275,4
3970,458,2
2202,694,5
1119,969,1
7125,783,3
9712,121,3
9751,678,4
6969,157,5
3121,74,2
8067,253,4
7402,348,3
5175,607,3
4432,393,3
7321,214,3
7582,123,5
9958,209,4
5323,61,3
4731,544,1
3217,464,4
3947,494,3
983,957,5
6076,79,1
456,341,5
5415,114,5
7937,439,4
7688,519,4
4390,421,2
7201,639,3
9374,437,2
8592,279,3
2922,359,4
2815,934,1
2893,114,4
9719,154,2
6076,285,1
1112,578,3
2154,267,1
2433,671,1
7801,557,2
9208,7,2
1510,683,2
9048,82,5
9635,393,4
9045,524,2
5454,689,5
8518,96,1
9009,691,4
4002,262,4
1449,212,2
1699,812,2
8428,600,2
2011,770,2
5707,444,5
5868,971,4
3005,928,3
6121,141,2
1652,868,4
307,412,4
3174,561,2
5373,956,4
2645,96,5
5782,468,5
1482,888,5
6995,937,2
6278,143,2
1507,334,2
3392,999,1
9396,423,3
6405,175,1
4844,675,5
7005,365,2
9592,673,4
2236,293,3
6260,768,1
4163,104,4
4119,788,3
5653,451,3
7424,666,3
3151,916,5
1209,660,5
839,650,4
6541,620,3
4805,992,1
1127,70,4
8034,581,3
4070,277,2
2922,149,1
5518,926,1
3179,188,5
8599,457,4
288,809,3
5220,292,4
5587,320,1
5360,845,5
2773,74,4
2540,495,2
8094,844,1
5923,893,3
5932,333,4
8129,886,4
2445,727,3
349,428,3
6083,119,3
8323,745,4
2691,207,1
1715,658,5
3053,151,1
1511,344,1
9157,195,1
378,318,1
1541,620,1
6301,992,2
2596,244,3
5849,357,4
1684,410,2
4175,955,5
2850,742,3
2102,858,5
1208,788,3
6198,42,4
5718,777,1
7475,168,5
3657,255,5
9464,965,1
5534,591,5
8627,205,5
1299,398,5
447,963,3
7219,290,5
859,868,3
8095,552,2
5992,930,3
1421,472,2
5726,392,1
2811,292,3
9533,355,2
5617,364,4
4852,919,5
3978,776,4
9702,21,5
8668,7,3
1237,787,1
9028,89,2
8124,946,1
3210,364,3
4981,574,2
4705,487,5
4705,110,4
4192,540,3
3269,1000,2
5426,270,2
2738,400,2
2128,313,5
9240,131,2
59,163,5
307,467,5
2566,279,4
2294,982,3
4256,61,1
1744,557,1
990,573,4
1170,15,5
4651,530,4
4748,478,5
1505,196,5
858,401,2
6268,345,3
1450,917,1
6119,202,2
64,870,2
4951,557,1
483,842,3
3700,609,1
9790,792,4
5376,127,1
5968,762,2
3519,668,2
7999,690,2
4776,877,1
2827,282,4
9176,832,5
8636,187,4
1276,605,3
346,301,4
1530,482,4
2133,591,4
1822,409,4
292,96,5
9414,231,1
307,25,4
7774,148,2
3568,384,1
3955,775,3
3933,924,4
7781,879,5
3416,398,2
7766,89,3
5680,494,3
2776,609,1
4214,125,2
3884,662,5
6633,932,3
4593,459,2
7854,721,2
7275,187,5
7813,583,5
3618,289,3
8011,302,5
7537,633,3
982,200,4
8380,588,1
1759,200,4
7618,189,2
1612,639,1
7091,46,5
4767,494,1
8654,684,4
7755,179,5
2720,101,5
9902,935,4
4232,511,4
1796,303,2
7147,745,5
9848,853,1
7643,987,4
2677,460,5
4876,254,5
9744,471,5
90,185,2
4462,741,5
8484,589,5
3086,512,5
35,397,5
9860,945,3
1047,13,1
255,169,1
6046,413,3
9155,610,2
5179,332,3
6908,632,5
6848,557,3
8945,420,5
5217,184,5
9017,572,5
8920,435,3
1475,989,4
8849,890,1
1791,500,3
7387,462,5
5178,275,3
368,951,1
2526,599,1
5293,218,3
7395,882,5
884,60,5
28,612,3
8321,6,3
3903,9,4
307,958,1
9524,898,3
7056,460,1
7022,357,3
1729,110,4
9253,637,1
9674,99,1
912,874,1
6907,993,4
4838,290,5
7299,920,2
3784,862,5
2107,330,4
1648,991,4
5889,17,3
2176,860,2
6287,235,3
3029,567,4
7364,182,3
8356,532,3
6967,553,1
9298,569,4
5529,110,3
631,76,4
8253,189,4
1833,786,3
3987,623,4
2896,389,3
9197,630,5
8804,366,1
239,286,5
1056,800,5
7684,240,4
5676,184,3
5845,908,3
7296,265,3
593,201,5
4803,987,2
2313,455,2
8980,604,4
9562,40,2
5081,770,2
9093,931,2
3109,920,2
1118,639,5
2189,804,4
4144,767,2
1529,260,5
3123,505,3
4193,637,5
7495,620,5
4578,630,2
858,861,2
333,132,3
1669,587,5
7524,492,2
1055,369,1
1658,593,4
7612,426,2
2299,495,5
2788,616,2
1957,404,1
4344,638,2
5823,323,5
6413,834,3
868,148,2
4504,925,2
8011,729,1
1396,978,5
2058,366,4
3366,645,1
9357,901,5
976,691,4
7258,450,4
19,618,2
3313,571,4
7210,359,1
6355,101,3
8284,48,5
5638,403,3
2954,530,5
9864,713,3
9621,216,3
1926,769,3
2363,433,5
3020,854,4
8930,171,5
7667,766,1
1549,51,3
8745,951,1
3904,789,1
1459,405,2
6867,44,5
3815,17,1
2721,46,5
4251,157,2
8603,933,4
1744,69,3
9732,188,2
3308,139,4
52,876,4
3570,367,2
4599,758,2
2279,520,4
9136,844,4
4847,52,1
911,241,1
4044,651,2
1401,696,3
5808,753,1
3548,981,1
8236,224,2
5099,536,4
5097,596,2
9685,670,4
6841,9,4
1014,58,1
4694,334,3
1156,196,2
7086,6,1
1441,405,4
8736,6,4
3621,434,3
8117,473,5
7237,958,5
5199,402,5
3474,796,3
7310,219,5
8589,46,2
4443,361,3
6072,893,3
205,736,4
5700,450,4
6895,290,3
6682,475,2
2247,799,4
7913,669,5
5789,98,3
2474,633,4
2739,236,3
9263,313,1
5584,594,5
6203,259,5
7228,235,4
5635,700,3
3437,68,3
5920,237,4
9319,268,5
8361,709,2
5779,816,5
8396,605,3
157,475,5
9810,965,4
1687,367,1
7733,350,2
3322,715,3
7610,950,3
1855,49,3
4099,730,1
9561,637,3
2445,465,1
2013,936,4
6243,955,3
4262,627,1
9720,419,3
6103,453,5
563,203,1
5756,430,2
7542,189,5
7970,488,3
8168,629,1
1232,168,5
2147,748,3
5472,74,4
625,432,3
8921,570,3
7307,526,3
3447,656,2
6731,135,5
4603,676,4
4161,304,4
2004,719,1
4903,846,2
2536,240,5
5644,74,4
7659,176,4
4089,110,5
7834,352,4
9959,10,4
8254,222,3
6116,649,4
2600,142,5
5878,6,4
4549,58,3
8168,35,3
1146,207,3
1164,940,1
6322,302,5
1264,256,2
6645,722,4
7270,783,5
2103,230,2
9020,770,4
8616,478,5
6482,558,2
9257,17,2
7516,409,5
3022,370,3
5035,162,3
4119,694,5
3077,698,2
591,658,2
2623,262,4
5069,35,3
3329,129,4
7427,626,2
8580,92,2
7182,244,4
5745,32,1
8732,149,2
8111,576,4
8821,959,5
8345,470,2
5653,832,2
6518,847,1
754,511,4
4904,1000,2
4419,223,2
2857,626,3
2787,479,5
2240,837,4
1861,684,2
9370,319,4
7674,867,2
3802,984,2
2434,321,5
8884,743,5
4642,682,1
4499,165,2
4065,104,5
9294,886,4
3168,931,5
4054,654,4
8216,846,2
896,326,5
206,149,4
8004,950,4
1097,643,1
1181,798,4
4919,369,1
3909,199,3
2042,740,2
8828,914,1
8241,930,5
1776,640,4
1630,433,2
6265,145,4
2080,108,2
7792,298,1
5900,926,3
2922,746,3
9381,515,2
8808,412,2
4819,960,4
460,325,1
